idTaxon;taxonNome;idPan;pan_nome
9988;Sporophila melanogaster;CEMAVE_22.02;Aves dos Campos Sulinos - 2º ciclo
9994;Sporophila palustris;CEMAVE_22.02;Aves dos Campos Sulinos - 2º ciclo
9997;Sporophila ruficollis;CEMAVE_22.02;Aves dos Campos Sulinos - 2º ciclo
8686;Urubitinga coronata;CEMAVE_22.02;Aves dos Campos Sulinos - 2º ciclo
9482;Xanthopsar flavus;CEMAVE_22.02;Aves dos Campos Sulinos - 2º ciclo
10242;Heteroxolmis dominicanus;CEMAVE_22.02;Aves dos Campos Sulinos - 2º ciclo
8887;Calidris canutus;CEMAVE_14.01;(Finalizado) Aves Limícolas Migratórias - 1º ciclo
8893;Calidris pusilla;CEMAVE_14.01;(Finalizado) Aves Limícolas Migratórias - 1º ciclo
8894;Calidris subruficollis;CEMAVE_14.01;(Finalizado) Aves Limícolas Migratórias - 1º ciclo
8859;Charadrius wilsonia;CEMAVE_14.01;(Finalizado) Aves Limícolas Migratórias - 1º ciclo
8897;Limnodromus griseus;CEMAVE_14.01;(Finalizado) Aves Limícolas Migratórias - 1º ciclo
10577;Fregata trinitatis;CEMAVE_24.01;Aves Marinhas
10579;Fregata minor;CEMAVE_24.01;Aves Marinhas
10306;Phaethon aethereus;CEMAVE_24.01;Aves Marinhas
10307;Phaethon lepturus;CEMAVE_24.01;Aves Marinhas
10442;Pterodroma arminjoniana;CEMAVE_24.01;Aves Marinhas
10443;Pterodroma deserta;CEMAVE_24.01;Aves Marinhas
10445;Pterodroma incerta;CEMAVE_24.01;Aves Marinhas
10448;Pterodroma madeira;CEMAVE_24.01;Aves Marinhas
10453;Puffinus lherminieri;CEMAVE_24.01;Aves Marinhas
8927;Sterna dougallii;CEMAVE_24.01;Aves Marinhas
8928;Sterna hirundinacea;CEMAVE_24.01;Aves Marinhas
10586;Sula sula;CEMAVE_24.01;Aves Marinhas
8936;Thalasseus maximus;CEMAVE_24.01;Aves Marinhas
3745;Psalidodon gymnogenys;CEPTA_05.01;Baixo Iguaçu
3754;Astyanax jordanensis;CEPTA_05.01;Baixo Iguaçu
4835;Austrolebias carvalhoi;CEPTA_05.01;Baixo Iguaçu
4745;Cnesterodon carnegiei;CEPTA_05.01;Baixo Iguaçu
4749;Cnesterodon omorgmatos;CEPTA_05.01;Baixo Iguaçu
5769;Gymnogeophagus setequedas;CEPTA_05.01;Baixo Iguaçu
4735;Jenynsia diphyes;CEPTA_05.01;Baixo Iguaçu
7337;Steindachneridion melanodermatum;CEPTA_05.01;Baixo Iguaçu
7457;Cambeva crassicaudata;CEPTA_05.01;Baixo Iguaçu
7468;Cambeva igobi;CEPTA_05.01;Baixo Iguaçu
7484;Cambeva mboycy;CEPTA_05.01;Baixo Iguaçu
7494;Cambeva papillifera;CEPTA_05.01;Baixo Iguaçu
10803;Atelocynus microtis;CENAP_10.01;Canídeos
10805;Chrysocyon brachyurus;CENAP_10.01;Canídeos
10807;Lycalopex vetulus;CENAP_10.01;Canídeos
10808;Speothos venaticus;CENAP_10.01;Canídeos
7260;Aguarunichthys tocantinsensis;RAN_07.01;CERPAN
7671;Allobates brunneus;RAN_07.01;CERPAN
7679;Allobates goianus;RAN_07.01;CERPAN
12114;Ameiva parecis;RAN_07.01;CERPAN
6779;Ancistrus minutus;RAN_07.01;CERPAN
11702;Apostolepis serrana;RAN_07.01;CERPAN
11703;Apostolepis striata;RAN_07.01;CERPAN
11716;Atractus hoogmoedi;RAN_07.01;CERPAN
11961;Bachia didactyla;RAN_07.01;CERPAN
11969;Bachia psamophila;RAN_07.01;CERPAN
6795;Baryancistrus longipinnis;RAN_07.01;CERPAN
6796;Baryancistrus niveatus;RAN_07.01;CERPAN
8607;Bolitoglossa paraensis;RAN_07.01;CERPAN
3810;Brycon gouldingi;RAN_07.01;CERPAN
6801;Corumbataia britskii;RAN_07.01;CERPAN
3901;Creagrutus varii;RAN_07.01;CERPAN
5687;Crenicichla cyclostoma;RAN_07.01;CERPAN
5701;Crenicichla jegui;RAN_07.01;CERPAN
3947;Hasemania crenuchoides;RAN_07.01;CERPAN
11799;Hydrodynastes melanogigas;RAN_07.01;CERPAN
4014;Hyphessobrycon coelestinus;RAN_07.01;CERPAN
12140;Kentropyx vanzoi;RAN_07.01;CERPAN
7010;Lamontichthys avacanoeiro;RAN_07.01;CERPAN
7012;Lamontichthys parakana;RAN_07.01;CERPAN
7025;Loricaria coximensis;RAN_07.01;CERPAN
7363;Microglanis robustus;RAN_07.01;CERPAN
4209;Mylesinus paucisquamatus;RAN_07.01;CERPAN
11834;Phalotris multipunctatus;RAN_07.01;CERPAN
11842;Philodryas livida;RAN_07.01;CERPAN
7302;Pimelodus halisodous;RAN_07.01;CERPAN
7303;Pimelodus joannis;RAN_07.01;CERPAN
7317;Pimelodus stewartii;RAN_07.01;CERPAN
3512;Potamobatrachus trispinosus;RAN_07.01;CERPAN
8542;Proceratophrys moratoi;RAN_07.01;CERPAN
6636;Rhynchodoras xingui;RAN_07.01;CERPAN
4520;Roestes itupiranga;RAN_07.01;CERPAN
11231;Sapajus cay;RAN_07.01;CERPAN
3677;Sartor tucuruiense;RAN_07.01;CERPAN
7244;Scobinancistrus pariolispos;RAN_07.01;CERPAN
12159;Stenocercus dumerilii;RAN_07.01;CERPAN
5810;Teleocichla cinderella;RAN_07.01;CERPAN
11716;Atractus hoogmoedi;RAN_07.01;CERPAN
2750;Macrostrombus costatus;CEPSUL_02.01;Corais
10628;Carcharhinus galapagensis;CEPSUL_02.01;Corais
10634;Carcharhinus perezi;CEPSUL_02.01;Corais
10635;Carcharhinus plumbeus;CEPSUL_02.01;Corais
6010;Cerdale fasciata;CEPSUL_02.01;Corais
6154;Choranthias salmopunctatus;CEPSUL_02.01;Corais
2608;Condylactis gigantea;CEPSUL_02.01;Corais
2635;Coscinasterias tenuispina;CEPSUL_02.01;Corais
5901;Elacatinus figaro;CEPSUL_02.01;Corais
5848;Epinephelus itajara;CEPSUL_02.01;Corais
5849;Epinephelus marginatus;CEPSUL_02.01;Corais
5850;Epinephelus morio;CEPSUL_02.01;Corais
2749;Eustrombus goliath;CEPSUL_02.01;Corais
10680;Ginglymostoma cirratum;CEPSUL_02.01;Corais
5960;Halichoeres rubrovirens;CEPSUL_02.01;Corais
3062;Halichondria cebimarensis;CEPSUL_02.01;Corais
3066;Halichondria tenebrica;CEPSUL_02.01;Corais
7615;Hippocampus erectus;CEPSUL_02.01;Corais
7616;Hippocampus patagonicus;CEPSUL_02.01;Corais
7617;Hippocampus reidi;CEPSUL_02.01;Corais
5854;Hyporthodus nigritus;CEPSUL_02.01;Corais
5855;Hyporthodus niveatus;CEPSUL_02.01;Corais
3231;Latrunculia janeirensis;CEPSUL_02.01;Corais
2649;Linckia guildingi;CEPSUL_02.01;Corais
5997;Lutjanus cyanopterus;CEPSUL_02.01;Corais
5999;Lutjanus purpureus;CEPSUL_02.01;Corais
2655;Lytechinus variegatus;CEPSUL_02.01;Corais
5983;Malacoctenus brunoi;CEPSUL_02.01;Corais
10708;Manta birostris;CEPSUL_02.01;Corais
7618;Micrognathus erugatus;CEPSUL_02.01;Corais
6064;Microspathodon chrysurus;CEPSUL_02.01;Corais
2633;Millepora laboreli;CEPSUL_02.01;Corais
10712;Mobula tarapacana;CEPSUL_02.01;Corais
2620;Mussismilia braziliensis;CEPSUL_02.01;Corais
2621;Mussismilia harttii;CEPSUL_02.01;Corais
5857;Mycteroperca bonaci;CEPSUL_02.01;Corais
5858;Mycteroperca interstitialis;CEPSUL_02.01;Corais
10640;Negaprion brevirostris;CEPSUL_02.01;Corais
2651;Oreaster reticulatus;CEPSUL_02.01;Corais
2754;Petaloconchus myrakeenae;CEPSUL_02.01;Corais
6050;Polyprion americanus;CEPSUL_02.01;Corais
5543;Prognathodes obliquus;CEPSUL_02.01;Corais
5965;Scarus trispinosus;CEPSUL_02.01;Corais
5966;Scarus zelindae;CEPSUL_02.01;Corais
6292;Scorpaenodes insularis;CEPSUL_02.01;Corais
5968;Sparisoma axillare;CEPSUL_02.01;Corais
5969;Sparisoma frondosum;CEPSUL_02.01;Corais
5971;Sparisoma rocha;CEPSUL_02.01;Corais
6067;Stegastes rocasensis;CEPSUL_02.01;Corais
6068;Stegastes sanctipauli;CEPSUL_02.01;Corais
6069;Stegastes trindadensis;CEPSUL_02.01;Corais
2668;Synaptula secreta;CEPSUL_02.01;Corais
10815;Panthera onca;CENAP_09.01;Grandes Felinos
10816;Puma concolor;CENAP_09.01;Grandes Felinos
7684;Allobates olfersioides;RAN_06.01;Herpetofauna da MA do Sudeste
12119;Glaucomastix littoralis;RAN_06.01;Herpetofauna da MA do Sudeste
12121;Ameivula nativo;RAN_06.01;Herpetofauna da MA do Sudeste
11578;Amphisbaena nigricauda;RAN_06.01;Herpetofauna da MA do Sudeste
7939;Nyctimantis pomba;RAN_06.01;Herpetofauna da MA do Sudeste
11729;Atractus serranus;RAN_06.01;Herpetofauna da MA do Sudeste
7984;Bokermannohyla vulcaniae;RAN_06.01;Herpetofauna da MA do Sudeste
12197;Bothrops alcatraz;RAN_06.01;Herpetofauna da MA do Sudeste
12206;Bothrops insularis;RAN_06.01;Herpetofauna da MA do Sudeste
12218;Bothrops otavioi;RAN_06.01;Herpetofauna da MA do Sudeste
12070;Brasiliscincus caissara;RAN_06.01;Herpetofauna da MA do Sudeste
11985;Colobodactylus dalcyanus;RAN_06.01;Herpetofauna da MA do Sudeste
11616;Corallus cropanii;RAN_06.01;Herpetofauna da MA do Sudeste
7858;Cycloramphus faustoi;RAN_06.01;Herpetofauna da MA do Sudeste
7866;Cycloramphus ohausi;RAN_06.01;Herpetofauna da MA do Sudeste
11660;Dactyloa nasofrontalis;RAN_06.01;Herpetofauna da MA do Sudeste
11663;Dactyloa pseudotigrina;RAN_06.01;Herpetofauna da MA do Sudeste
11757;Ditaxodon taeniatus;RAN_06.01;Herpetofauna da MA do Sudeste
7837;Holoaden bradei;RAN_06.01;Herpetofauna da MA do Sudeste
7838;Holoaden luederwaldti;RAN_06.01;Herpetofauna da MA do Sudeste
8069;Boana cymbalum;RAN_06.01;Herpetofauna da MA do Sudeste
11999;Leposoma annectans;RAN_06.01;Herpetofauna da MA do Sudeste
11602;Leposternon scutigerum;RAN_06.01;Herpetofauna da MA do Sudeste
12066;Liolaemus lutzae;RAN_06.01;Herpetofauna da MA do Sudeste
7775;Melanophryniscus setiba;RAN_06.01;Herpetofauna da MA do Sudeste
12235;Ranacephala hogei;RAN_06.01;Herpetofauna da MA do Sudeste
8424;Paratelmatobius lutzii;RAN_06.01;Herpetofauna da MA do Sudeste
8458;Physalaemus maximus;RAN_06.01;Herpetofauna da MA do Sudeste
8467;Physalaemus soaresi;RAN_06.01;Herpetofauna da MA do Sudeste
8543;Proceratophrys palustris;RAN_06.01;Herpetofauna da MA do Sudeste
8175;Scinax alcatraz;RAN_06.01;Herpetofauna da MA do Sudeste
8204;Scinax duartei;RAN_06.01;Herpetofauna da MA do Sudeste
8206;Scinax faivovichi;RAN_06.01;Herpetofauna da MA do Sudeste
8235;Scinax peixotoi;RAN_06.01;Herpetofauna da MA do Sudeste
12157;Stenocercus azureus;RAN_06.01;Herpetofauna da MA do Sudeste
7885;Thoropa petropolitana;RAN_06.01;Herpetofauna da MA do Sudeste
8284;Xenohyla truncata;RAN_06.01;Herpetofauna da MA do Sudeste
11996;Heterodactylus lundii;RAN_08.02;Herpetofauna do Espinhaço Mineiro - 2º ciclo
8458;Physalaemus maximus;RAN_08.02;Herpetofauna do Espinhaço Mineiro - 2º ciclo
12019;Placosoma cipoense;RAN_08.02;Herpetofauna do Espinhaço Mineiro - 2º ciclo
7703;Brachycephalus pernix;RAN_03.01;(Finalizado) Herpetofauna do Sul
11742;Calamodontophis paucidens;RAN_03.01;(Finalizado) Herpetofauna do Sul
11743;Calamodontophis ronaldoi;RAN_03.01;(Finalizado) Herpetofauna do Sul
12130;Contomastix vacariensis;RAN_03.01;(Finalizado) Herpetofauna do Sul
7854;Cycloramphus diringshofeni;RAN_03.01;(Finalizado) Herpetofauna do Sul
11757;Ditaxodon taeniatus;RAN_03.01;(Finalizado) Herpetofauna do Sul
12088;Homonota uruguayensis;RAN_03.01;(Finalizado) Herpetofauna do Sul
8068;Boana curupi;RAN_03.01;(Finalizado) Herpetofauna do Sul
8101;Boana semiguttata;RAN_03.01;(Finalizado) Herpetofauna do Sul
7723;Ischnocnema manezinho;RAN_03.01;(Finalizado) Herpetofauna do Sul
12065;Liolaemus arambarensis;RAN_03.01;(Finalizado) Herpetofauna do Sul
12067;Liolaemus occipitalis;RAN_03.01;(Finalizado) Herpetofauna do Sul
7761;Melanophryniscus admirabilis;RAN_03.01;(Finalizado) Herpetofauna do Sul
7764;Melanophryniscus cambaraensis;RAN_03.01;(Finalizado) Herpetofauna do Sul
7766;Melanophryniscus dorsalis;RAN_03.01;(Finalizado) Herpetofauna do Sul
7769;Melanophryniscus macrogranulosus;RAN_03.01;(Finalizado) Herpetofauna do Sul
12157;Stenocercus azureus;RAN_03.01;(Finalizado) Herpetofauna do Sul
7886;Thoropa saxatilis;RAN_03.01;(Finalizado) Herpetofauna do Sul
2377;Aegla obstipa;CEPSUL_03.01;Lagoas do Sul
11150;Alouatta guariba clamitans;CEPSUL_03.01;Lagoas do Sul
9317;Asthenes hudsoni;CEPSUL_03.01;Lagoas do Sul
4847;Austrolebias nigrofasciatus;CEPSUL_03.01;Lagoas do Sul
12247;Caretta caretta;CEPSUL_03.01;Lagoas do Sul
12248;Chelonia mydas;CEPSUL_03.01;Lagoas do Sul
8657;Circus cinereus;CEPSUL_03.01;Lagoas do Sul
11421;Ctenomys flamarioni;CEPSUL_03.01;Lagoas do Sul
11424;Ctenomys minutus;CEPSUL_03.01;Lagoas do Sul
4872;Cynopoecilus fulgens;CEPSUL_03.01;Lagoas do Sul
4875;Cynopoecilus multipapillatus;CEPSUL_03.01;Lagoas do Sul
5849;Epinephelus marginatus;CEPSUL_03.01;Lagoas do Sul
6311;Genidens barbus;CEPSUL_03.01;Lagoas do Sul
6314;Genidens planifrons;CEPSUL_03.01;Lagoas do Sul
7617;Hippocampus reidi;CEPSUL_03.01;Lagoas do Sul
10809;Leopardus colocola;CEPSUL_03.01;Lagoas do Sul
10810;Leopardus geoffroyi;CEPSUL_03.01;Lagoas do Sul
10811;Leopardus guttulus;CEPSUL_03.01;Lagoas do Sul
10814;Leopardus wiedii;CEPSUL_03.01;Lagoas do Sul
12065;Liolaemus arambarensis;CEPSUL_03.01;Lagoas do Sul
3439;Odontesthes bicudo;CEPSUL_03.01;Lagoas do Sul
2758;Olivancillaria contortuplicata;CEPSUL_03.01;Lagoas do Sul
2759;Olivancillaria teaguei;CEPSUL_03.01;Lagoas do Sul
6121;Pogonias courbina;CEPSUL_03.01;Lagoas do Sul
9136;Laterallus spilopterus;CEPSUL_03.01;Lagoas do Sul
10819;Herpailurus yagouaroundi;CEPSUL_03.01;Lagoas do Sul
10756;Pseudobatos horkelii;CEPSUL_03.01;Lagoas do Sul
11418;Wilfredomys oenax;CEPSUL_03.01;Lagoas do Sul
10759;Zapteryx brevirostris;CEPSUL_03.01;Lagoas do Sul
11156;Alouatta ululata;CNPT_01.01;(Finalizado) Manguezal
2422;Cardisoma guanhumi;CNPT_01.01;(Finalizado) Manguezal
10594;Crypturellus noctivagus noctivagus Crypturellus noctivagus;CNPT_01.01;(Finalizado) Manguezal
5848;Epinephelus itajara;CNPT_01.01;(Finalizado) Manguezal
5849;Epinephelus marginatus;CNPT_01.01;(Finalizado) Manguezal
10680;Ginglymostoma cirratum;CNPT_01.01;(Finalizado) Manguezal
10639;Isogomphodon oxyrhynchus;CNPT_01.01;(Finalizado) Manguezal
10640;Negaprion brevirostris;CNPT_01.01;(Finalizado) Manguezal
10875;Pontoporia blainvillei;CNPT_01.01;(Finalizado) Manguezal
10742;Pristis pectinata;CNPT_01.01;(Finalizado) Manguezal
10743;Pristis pristis;CNPT_01.01;(Finalizado) Manguezal
11238;Sapajus xanthosternos;CNPT_01.01;(Finalizado) Manguezal
10861;Sotalia guianensis;CNPT_01.01;(Finalizado) Manguezal
9979;Sporophila falcirostris;CNPT_01.01;(Finalizado) Manguezal
9980;Sporophila frontalis;CNPT_01.01;(Finalizado) Manguezal
8936;Thalasseus maximus;CNPT_01.01;(Finalizado) Manguezal
10293;Tigrisoma fasciatum;CNPT_01.01;(Finalizado) Manguezal
10541;Touit melanonotus;CNPT_01.01;(Finalizado) Manguezal
11524;Trichechus inunguis;CNPT_01.01;(Finalizado) Manguezal
11525;Trichechus manatus;CNPT_01.01;(Finalizado) Manguezal
3709;Aphyocheirodon hemigrammus;CEPTA_02.01;(Finalizado) Mogi/Pardo/Sapucaí-Mirim/Grande - 1º ciclo
5117;Apteronotus acidops;CEPTA_02.01;(Finalizado) Mogi/Pardo/Sapucaí-Mirim/Grande - 1º ciclo
3814;Brycon nattereri;CEPTA_02.01;(Finalizado) Mogi/Pardo/Sapucaí-Mirim/Grande - 1º ciclo
3816;Brycon orbignyanus;CEPTA_02.01;(Finalizado) Mogi/Pardo/Sapucaí-Mirim/Grande - 1º ciclo
6658;Chasmocranus brachynemus;CEPTA_02.01;(Finalizado) Mogi/Pardo/Sapucaí-Mirim/Grande - 1º ciclo
4649;Myloplus tiete;CEPTA_02.01;(Finalizado) Mogi/Pardo/Sapucaí-Mirim/Grande - 1º ciclo
4791;Phallotorynus jucundus;CEPTA_02.01;(Finalizado) Mogi/Pardo/Sapucaí-Mirim/Grande - 1º ciclo
4628;Prochilodus vimboides;CEPTA_02.01;(Finalizado) Mogi/Pardo/Sapucaí-Mirim/Grande - 1º ciclo
7340;Steindachneridion scriptum;CEPTA_02.01;(Finalizado) Mogi/Pardo/Sapucaí-Mirim/Grande - 1º ciclo
5139;Sternarchella curvioperculata;CEPTA_02.01;(Finalizado) Mogi/Pardo/Sapucaí-Mirim/Grande - 1º ciclo
10466;Amazona pretrei;CEMAVE_21.02;Papagaios - 2º ciclo
10467;Amazona rhodocorytha;CEMAVE_21.02;Papagaios - 2º ciclo
10468;Amazona vinacea;CEMAVE_21.02;Papagaios - 2º ciclo
3812;Brycon insignis;CEPTA_01.01;Paraíba do Sul
3815;Brycon opalinus;CEPTA_01.01;Paraíba do Sul
6812;Delturus parahybae;CEPTA_01.01;Paraíba do Sul
6861;Hemipsilichthys gobio;CEPTA_01.01;Paraíba do Sul
4020;Hyphessobrycon duragenys;CEPTA_01.01;Paraíba do Sul
3597;Hypomasticus thayeri;CEPTA_01.01;Paraíba do Sul
12235;Ranacephala hogei;CEPTA_01.01;Paraíba do Sul
4790;Phallotorynus fasciolatus;CEPTA_01.01;Paraíba do Sul
7160;Pogonopoma parahybae;CEPTA_01.01;Paraíba do Sul
4628;Prochilodus vimboides;CEPTA_01.01;Paraíba do Sul
7338;Steindachneridion parahybae;CEPTA_01.01;Paraíba do Sul
6756;Taunayia bifasciata;CEPTA_01.01;Paraíba do Sul
7510;Trichomycterus santaeritae;CEPTA_01.01;Paraíba do Sul
7516;Trichomycterus triguttatus;CEPTA_01.01;Paraíba do Sul
8708;Mergus octosetaceus;CEMAVE_23.02;Pato-mergulhão - 2º ciclo
11525;Trichechus manatus;CEPENE_01.01;Peixe-boi Marinho
10809;Leopardus colocola;CENAP_07.01;(Finalizado) Pequenos Felinos - 1º ciclo
10810;Leopardus geoffroyi;CENAP_07.01;(Finalizado) Pequenos Felinos - 1º ciclo
10813;Leopardus tigrinus;CENAP_07.01;(Finalizado) Pequenos Felinos - 1º ciclo
10814;Leopardus wiedii;CENAP_07.01;(Finalizado) Pequenos Felinos - 1º ciclo
10819;Herpailurus yagouaroundi;CENAP_07.01;(Finalizado) Pequenos Felinos - 1º ciclo
11147;Alouatta belzebul;CPB_07.01;Primatas Amazônicos
11149;Alouatta discolor;CPB_07.01;Primatas Amazônicos
11157;Ateles belzebuth;CPB_07.01;Primatas Amazônicos
11158;Ateles chamek;CPB_07.01;Primatas Amazônicos
11159;Ateles marginatus;CPB_07.01;Primatas Amazônicos
11244;Cacajao melanocephalus;CPB_07.01;Primatas Amazônicos
11219;Cebus kaapori;CPB_07.01;Primatas Amazônicos
11272;Chiropotes satanas;CPB_07.01;Primatas Amazônicos
11273;Chiropotes utahickae;CPB_07.01;Primatas Amazônicos
11163;Lagothrix lagothricha cana;CPB_07.01;Primatas Amazônicos
11164;Lagothrix lagothricha lagothricha;CPB_07.01;Primatas Amazônicos
11165;Lagothrix lagothricha poeppigii;CPB_07.01;Primatas Amazônicos
11192;Mico rondoni;CPB_07.01;Primatas Amazônicos
11213;Saguinus niger;CPB_07.01;Primatas Amazônicos
11229;Saimiri vanzolinii;CPB_07.01;Primatas Amazônicos
11150;Alouatta guariba clamitans;CPB_10.01;Primatas da Mata Atlântica e da Preguiça-de-Coleira
11151;Alouatta guariba guariba;CPB_10.01;Primatas da Mata Atlântica e da Preguiça-de-Coleira
11259;Callicebus melanochir;CPB_10.01;Primatas da Mata Atlântica e da Preguiça-de-Coleira
11263;Callicebus personatus;CPB_10.01;Primatas da Mata Atlântica e da Preguiça-de-Coleira
11168;Callithrix aurita;CPB_10.01;Primatas da Mata Atlântica e da Preguiça-de-Coleira
11169;Callithrix flaviceps;CPB_10.01;Primatas da Mata Atlântica e da Preguiça-de-Coleira
11176;Leontopithecus caissara;CPB_10.01;Primatas da Mata Atlântica e da Preguiça-de-Coleira
11177;Leontopithecus chrysomelas;CPB_10.01;Primatas da Mata Atlântica e da Preguiça-de-Coleira
11178;Leontopithecus chrysopygus;CPB_10.01;Primatas da Mata Atlântica e da Preguiça-de-Coleira
11179;Leontopithecus rosalia;CPB_10.01;Primatas da Mata Atlântica e da Preguiça-de-Coleira
11237;Sapajus robustus;CPB_10.01;Primatas da Mata Atlântica e da Preguiça-de-Coleira
11162;Brachyteles hypoxanthus;CPB_10.01;Primatas da Mata Atlântica e da Preguiça-de-Coleira
11161;Brachyteles arachnoides;CPB_10.01;Primatas da Mata Atlântica e da Preguiça-de-Coleira
11133;Bradypus torquatus;CPB_10.01;Primatas da Mata Atlântica e da Preguiça-de-Coleira
11147;Alouatta belzebul;CPB_08.02;Primatas do Nordeste - 2º ciclo
11156;Alouatta ululata;CPB_08.02;Primatas do Nordeste - 2º ciclo
11247;Callicebus barbarabrownae;CPB_08.02;Primatas do Nordeste - 2º ciclo
11252;Callicebus coimbrai;CPB_08.02;Primatas do Nordeste - 2º ciclo
11232;Sapajus flavius;CPB_08.02;Primatas do Nordeste - 2º ciclo
11238;Sapajus xanthosternos;CPB_08.02;Primatas do Nordeste - 2º ciclo
4832;Austrolebias adloffi;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4833;Austrolebias alexandri;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4835;Austrolebias carvalhoi;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4836;Austrolebias charrua;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4838;Austrolebias cyaneus;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4839;Austrolebias ibicuiensis;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4841;Austrolebias juanlangi;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4843;Austrolebias luteoflammulatus;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4845;Austrolebias minuano;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4847;Austrolebias nigrofasciatus;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4849;Austrolebias periodicus;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4854;Austrolebias wolterstorffi;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4855;Campellolebias brucei;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4856;Campellolebias chrysolineatus;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4857;Campellolebias dorsimaculatus;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4863;Cynolebias griseus;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4878;Hypsolebias alternatus;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4880;Hypsolebias auratus;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4888;Hypsolebias flammeus;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4890;Hypsolebias fulminantis;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4891;Hypsolebias ghisolfii;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4896;Hypsolebias hellneri;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4902;Hypsolebias magnificus;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4903;Hypsolebias marginatus;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4905;Hypsolebias multiradiatus;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4908;Hypsolebias notatus;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4915;Hypsolebias rufus;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4917;Hypsolebias similis;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4918;Hypsolebias stellatus;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4920;Hypsolebias trilineatus;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4939;Leptopanchax citrinipinnis;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4942;Leptolebias marmoratus;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4943;Leptopanchax opalescens;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4944;Leptopanchax splendens;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4945;Maratecoara formosa;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4941;Mucurilebias leitaoi;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
4998;Nematolebias whitei;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
5002;Notholebias cruzi;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
5003;Notholebias fractifasciatus;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
5004;Notholebias minimus;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
5006;Ophthalmolebias bokermanni;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
5007;Ophthalmolebias constanciae;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
5009;Ophthalmolebias perpendicularis;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
5010;Ophthalmolebias rosaceus;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
8467;Physalaemus soaresi;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
5025;Plesiolebias xavantei;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
5030;Simpsonichthys boitonei;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
5034;Simpsonichthys parallelus;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
5036;Simpsonichthys santanae;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
5037;Simpsonichthys zonatus;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
5048;Xenurolebias izecksohni;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
5049;Xenurolebias myersi;CEPTA_03.01;(Finalizado) Rivulideos - 1º ciclo
7261;Bagropsis reinhardti;CEPTA_04.01;(Finalizado) São Francisco - 1º ciclo
3814;Brycon nattereri;CEPTA_04.01;(Finalizado) São Francisco - 1º ciclo
7273;Conorhynchos conirostris;CEPTA_04.01;(Finalizado) São Francisco - 1º ciclo
